2459771.1923925867 0.9990760448 0.0009738058 SOSS -1.5482240952
2459771.1925520212 0.9992694240 0.0007666557 SOSS -1.5464477361
2459771.1927114553 0.9991693705 0.0008605976 SOSS -1.5446713823
2459771.1928708893 1.0023018448 0.0009499732 SOSS -1.5428950284
2459771.1930303238 1.0022837343 0.0010306704 SOSS -1.5411186693
2459771.1931897579 1.0015010754 0.0010321067 SOSS -1.5393423154
2459771.1933491919 0.9995158866 0.0008978410 SOSS -1.5375659615
2459771.1935086264 1.0037945925 0.0008861905 SOSS -1.5357896024
2459771.1936680605 1.0000496106 0.0009222087 SOSS -1.5340132486
2459771.1938274945 1.0010879453 0.0008030442 SOSS -1.5322368947
2459771.1939869290 1.0019557423 0.0009060017 SOSS -1.5304605356
2459771.1941463631 1.0015239788 0.0009762411 SOSS -1.5286841817
2459771.1943057976 0.9993065273 0.0010116840 SOSS -1.5269078226
2459771.1944652316 1.0010389225 0.0009239693 SOSS -1.5251314687
2459771.1946246657 0.9991561590 0.0009323768 SOSS -1.5233551149
2459771.1947841002 1.0007117503 0.0009421070 SOSS -1.5215787558
2459771.1949435342 0.9988639214 0.0010106462 SOSS -1.5198024019
2459771.1951029683 1.0001046855 0.0011396566 SOSS -1.5180260480
2459771.1952624028 0.9984540116 0.0010260686 SOSS -1.5162496889
2459771.1954218368 1.0007900375 0.0008259839 SOSS -1.5144733350
2459771.1955812708 0.9989248882 0.0008761401 SOSS -1.5126969812
2459771.1957407054 0.9979385529 0.0010648009 SOSS -1.5109206221
2459771.1959001394 1.0002682137 0.0009111773 SOSS -1.5091442682
2459771.1960595734 0.9979697121 0.0010345953 SOSS -1.5073679143
2459771.1962190080 1.0001687600 0.0008439483 SOSS -1.5055915552
2459771.1963784420 1.0003096792 0.0009985331 SOSS -1.5038152013
2459771.1965378760 1.0016434891 0.0008399372 SOSS -1.5020388475
2459771.1966973105 0.9996182357 0.0009854779 SOSS -1.5002624884
2459771.1968567446 1.0004473659 0.0008989260 SOSS -1.4984861345
2459771.1970161786 0.9996585196 0.0010430113 SOSS -1.4967097806
2459771.1971756131 0.9997272012 0.0008874089 SOSS -1.4949334215
2459771.1973350472 1.0008721052 0.0008190685 SOSS -1.4931570676
2459771.1974944817 1.0014235749 0.0010329437 SOSS -1.4913807086
2459771.1976539157 1.0009380480 0.0009655129 SOSS -1.4896043547
2459771.1978133498 1.0012282805 0.0009413326 SOSS -1.4878280008
2459771.1979727843 1.0001984351 0.0011697473 SOSS -1.4860516417
2459771.1981322183 0.9990682800 0.0008992680 SOSS -1.4842752878
2459771.1982916524 0.9971407265 0.0010743694 SOSS -1.4824989339
2459771.1984510869 0.9995741954 0.0009009484 SOSS -1.4807225749
2459771.1986105209 1.0026188067 0.0009377271 SOSS -1.4789462210
2459771.1987699550 1.0011905426 0.0010424433 SOSS -1.4771698671
2459771.1989293895 0.9999025920 0.0010462236 SOSS -1.4753935080
2459771.1990888235 1.0000681182 0.0009677036 SOSS -1.4736171541
2459771.1992482576 1.0017585746 0.0009060463 SOSS -1.4718408002
2459771.1994076921 1.0004466156 0.0008055996 SOSS -1.4700644412
2459771.1995671261 0.9997398052 0.0009793437 SOSS -1.4682880873
2459771.1997265602 0.9998639452 0.0011241900 SOSS -1.4665117334
2459771.1998859947 1.0016628983 0.0008942094 SOSS -1.4647353743
2459771.2000454287 1.0009558795 0.0010482143 SOSS -1.4629590204
2459771.2002048627 1.0009251413 0.0009785322 SOSS -1.4611826665
2459771.2003642973 0.9999437313 0.0007745620 SOSS -1.4594063075
2459771.2005237313 0.9992232368 0.0008162181 SOSS -1.4576299536
2459771.2006831658 0.9998407345 0.0009028725 SOSS -1.4558535945
2459771.2008425999 0.9993900969 0.0010975452 SOSS -1.4540772406
2459771.2010020339 0.9995273610 0.0009096044 SOSS -1.4523008867
2459771.2011614684 0.9987558303 0.0008340900 SOSS -1.4505245276
2459771.2013209024 0.9999782399 0.0009735645 SOSS -1.4487481738
2459771.2014803365 0.9982335593 0.0010584447 SOSS -1.4469718199
2459771.2016397710 1.0020439049 0.0009312051 SOSS -1.4451954608
2459771.2017992050 0.9988329809 0.0009704267 SOSS -1.4434191069
2459771.2019586391 1.0014289594 0.0010849635 SOSS -1.4416427530
2459771.2021180736 1.0016194511 0.0009131140 SOSS -1.4398663939
2459771.2022775076 0.9993403816 0.0009158716 SOSS -1.4380900401
2459771.2024369417 0.9995260689 0.0010161450 SOSS -1.4363136862
2459771.2025963762 1.0001964053 0.0010544038 SOSS -1.4345373271
2459771.2027558102 0.9997516049 0.0009815401 SOSS -1.4327609732
2459771.2029152443 0.9971739584 0.0009132148 SOSS -1.4309846193
2459771.2030746788 1.0011648383 0.0009077136 SOSS -1.4292082602
2459771.2032341128 1.0016791622 0.0007846089 SOSS -1.4274319064
2459771.2033935469 1.0014354314 0.0009090370 SOSS -1.4256555525
2459771.2035529814 1.0002624098 0.0011239695 SOSS -1.4238791934
2459771.2037124154 1.0010216617 0.0009578310 SOSS -1.4221028395
2459771.2038718499 1.0012585387 0.0009201759 SOSS -1.4203264804
2459771.2040312840 1.0010738751 0.0008844579 SOSS -1.4185501265
2459771.2041907180 0.9997218426 0.0009689995 SOSS -1.4167737727
2459771.2043501525 0.9987223591 0.0010073029 SOSS -1.4149974136
2459771.2045095866 1.0006772798 0.0010417456 SOSS -1.4132210597
2459771.2046690206 1.0008034869 0.0008969101 SOSS -1.4114447058
2459771.2048284551 1.0002109067 0.0009983104 SOSS -1.4096683467
2459771.2049878892 1.0010124350 0.0010494919 SOSS -1.4078919928
2459771.2051473232 0.9960162436 0.0009289793 SOSS -1.4061156390
2459771.2053067577 0.9998715537 0.0010972734 SOSS -1.4043392799
2459771.2054661918 0.9984794694 0.0008570426 SOSS -1.4025629260
2459771.2056256258 0.9987622941 0.0009726361 SOSS -1.4007865721
2459771.2057850603 0.9995922266 0.0009480120 SOSS -1.3990102130
2459771.2059444943 0.9987946783 0.0009684833 SOSS -1.3972338591
2459771.2061039284 0.9998643959 0.0010431039 SOSS -1.3954575053
2459771.2062633629 1.0000623665 0.0010093548 SOSS -1.3936811462
2459771.2064227969 1.0005118319 0.0008572122 SOSS -1.3919047923
2459771.2065822310 0.9976147307 0.0009056388 SOSS -1.3901284384
2459771.2067416655 0.9984177583 0.0009413997 SOSS -1.3883520793
2459771.2069010995 1.0006142055 0.0009127805 SOSS -1.3865757254
2459771.2070605336 0.9971744101 0.0010203497 SOSS -1.3847993716
2459771.2072199681 0.9991316909 0.0008466243 SOSS -1.3830230125
2459771.2073794021 1.0012598449 0.0010521391 SOSS -1.3812466586
2459771.2075388366 1.0021601632 0.0010453094 SOSS -1.3794702995
2459771.2076982707 1.0013708805 0.0010199452 SOSS -1.3776939456
2459771.2078577047 0.9994296337 0.0009811142 SOSS -1.3759175917
2459771.2080171392 1.0000712917 0.0009687427 SOSS -1.3741412327
2459771.2081765733 1.0003331739 0.0008433777 SOSS -1.3723648788
2459771.2083360073 1.0018863079 0.0009975868 SOSS -1.3705885249
2459771.2084954418 0.9987135601 0.0010907742 SOSS -1.3688121658
2459771.2086548759 1.0009723905 0.0009416876 SOSS -1.3670358119
2459771.2088143099 1.0012386954 0.0009245569 SOSS -1.3652594580
2459771.2089737444 0.9985764103 0.0008891855 SOSS -1.3634830990
2459771.2091331785 0.9993244349 0.0009371480 SOSS -1.3617067451
2459771.2092926125 1.0017119031 0.0008614904 SOSS -1.3599303912
2459771.2094520470 1.0010251237 0.0009532084 SOSS -1.3581540321
2459771.2096114811 1.0011460350 0.0009996065 SOSS -1.3563776782
2459771.2097709151 1.0006528590 0.0008236053 SOSS -1.3546013243
2459771.2099303496 1.0007062386 0.0009462165 SOSS -1.3528249653
2459771.2100897836 0.9982485562 0.0008629420 SOSS -1.3510486114
2459771.2102492177 1.0003337376 0.0009945581 SOSS -1.3492722575
2459771.2104086522 0.9978932746 0.0010492630 SOSS -1.3474958984
2459771.2105680862 0.9991527437 0.0008249453 SOSS -1.3457195445
2459771.2107275203 0.9983639837 0.0009050928 SOSS -1.3439431906
2459771.2108869548 1.0007387809 0.0009385375 SOSS -1.3421668316
2459771.2110463888 0.9982042009 0.0008137165 SOSS -1.3403904777
2459771.2112058233 1.0009698759 0.0008456004 SOSS -1.3386141186
2459771.2113652574 1.0005160032 0.0009893333 SOSS -1.3368377647
2459771.2115246914 1.0009243621 0.0009566993 SOSS -1.3350614108
2459771.2116841259 0.9989467475 0.0011565068 SOSS -1.3332850517
2459771.2118435600 1.0001843848 0.0009406815 SOSS -1.3315086979
2459771.2120029940 1.0016280012 0.0008139319 SOSS -1.3297323440
2459771.2121624285 0.9991921898 0.0008914645 SOSS -1.3279559849
2459771.2123218626 1.0003584026 0.0007351027 SOSS -1.3261796310
2459771.2124812966 1.0019362365 0.0009258003 SOSS -1.3244032771
2459771.2126407311 1.0008841409 0.0007925430 SOSS -1.3226269180
2459771.2128001652 1.0012243221 0.0008184729 SOSS -1.3208505642
2459771.2129595992 1.0000317563 0.0008995443 SOSS -1.3190742103
2459771.2131190337 0.9991585991 0.0007956516 SOSS -1.3172978512
2459771.2132784678 0.9998078878 0.0009707944 SOSS -1.3155214973
2459771.2134379018 0.9987564488 0.0009371744 SOSS -1.3137451434
2459771.2135973363 0.9977167007 0.0008434624 SOSS -1.3119687843
2459771.2137567704 1.0004042849 0.0009592578 SOSS -1.3101924305
2459771.2139162044 0.9984559572 0.0007468997 SOSS -1.3084160766
2459771.2140756389 1.0005830511 0.0009347287 SOSS -1.3066397175
2459771.2142350730 1.0007549204 0.0009339120 SOSS -1.3048633636
2459771.2143945070 0.9996764778 0.0009530658 SOSS -1.3030870097
2459771.2145539415 1.0007496491 0.0008490091 SOSS -1.3013106506
2459771.2147133755 0.9988535384 0.0010060579 SOSS -1.2995342968
2459771.2148728096 0.9984407136 0.0008590629 SOSS -1.2977579429
2459771.2150322441 0.9995338424 0.0010769215 SOSS -1.2959815838
2459771.2151916781 1.0003893094 0.0008590063 SOSS -1.2942052299
2459771.2153511127 1.0018212299 0.0009759697 SOSS -1.2924288708
2459771.2155105467 1.0022653725 0.0008975742 SOSS -1.2906525169
2459771.2156699807 1.0008470403 0.0009661129 SOSS -1.2888761631
2459771.2158294152 1.0011522526 0.0008666488 SOSS -1.2870998040
2459771.2159888493 1.0014591399 0.0008688470 SOSS -1.2853234501
2459771.2161482833 0.9999426955 0.0009319384 SOSS -1.2835470962
2459771.2163077178 0.9999029703 0.0008216371 SOSS -1.2817707371
2459771.2164671519 0.9984763056 0.0010344968 SOSS -1.2799943832
2459771.2166265859 0.9993740841 0.0008294678 SOSS -1.2782180293
2459771.2167860204 0.9998671443 0.0008629889 SOSS -1.2764416703
2459771.2169454545 1.0000979386 0.0009068109 SOSS -1.2746653164
2459771.2171048885 0.9997250270 0.0010194802 SOSS -1.2728889625
2459771.2172643230 0.9987141016 0.0009120383 SOSS -1.2711126034
2459771.2174237571 0.9995109586 0.0007220195 SOSS -1.2693362495
2459771.2175831911 1.0009811305 0.0008734594 SOSS -1.2675598956
2459771.2177426256 1.0023916444 0.0008669143 SOSS -1.2657835366
2459771.2179020597 0.9994275975 0.0009371045 SOSS -1.2640071827
2459771.2180614937 1.0006405968 0.0009362239 SOSS -1.2622308288
2459771.2182209282 1.0005512402 0.0008188953 SOSS -1.2604544697
2459771.2183803623 0.9984022588 0.0010598274 SOSS -1.2586781158
2459771.2185397963 0.9964267426 0.0009629042 SOSS -1.2569017619
2459771.2186992308 0.9996669000 0.0009551091 SOSS -1.2551254029
2459771.2188586649 0.9989649711 0.0008561655 SOSS -1.2533490490
2459771.2190180989 0.9983041292 0.0008300823 SOSS -1.2515726951
2459771.2191775334 0.9992296719 0.0006759170 SOSS -1.2497963360
2459771.2193369674 0.9990376466 0.0010564010 SOSS -1.2480199821
2459771.2194964020 0.9988338699 0.0010021036 SOSS -1.2462436231
2459771.2196558360 0.9983236260 0.0009324580 SOSS -1.2444672692
2459771.2198152700 0.9991090812 0.0008747041 SOSS -1.2426909153
2459771.2199747046 0.9996099588 0.0009570489 SOSS -1.2409145562
2459771.2201341386 0.9988023506 0.0009209068 SOSS -1.2391382023
2459771.2202935726 0.9997642969 0.0008384258 SOSS -1.2373618484
2459771.2204530071 1.0004240325 0.0010956301 SOSS -1.2355854894
2459771.2206124412 1.0000460876 0.0010881442 SOSS -1.2338091355
2459771.2207718752 0.9994053505 0.0010154172 SOSS -1.2320327816
2459771.2209313097 0.9999082294 0.0009780369 SOSS -1.2302564225
2459771.2210907438 0.9982923238 0.0010410786 SOSS -1.2284800686
2459771.2212501778 0.9999405574 0.0008070303 SOSS -1.2267037147
2459771.2214096123 1.0035795614 0.0009298431 SOSS -1.2249273557
2459771.2215690464 1.0007835748 0.0009031931 SOSS -1.2231510018
2459771.2217284804 0.9996770240 0.0010196794 SOSS -1.2213746479
2459771.2218879149 1.0013426762 0.0009489816 SOSS -1.2195982888
2459771.2220473490 1.0003603955 0.0008187326 SOSS -1.2178219349
2459771.2222067830 0.9997633926 0.0009263051 SOSS -1.2160455810
2459771.2223662175 1.0004236072 0.0010502815 SOSS -1.2142692220
2459771.2225256516 0.9992775358 0.0009921705 SOSS -1.2124928681
2459771.2226850856 0.9994594285 0.0009027542 SOSS -1.2107165142
2459771.2228445201 1.0001698361 0.0010777445 SOSS -1.2089401551
2459771.2230039542 1.0006834169 0.0010655431 SOSS -1.2071638012
2459771.2231633882 1.0006759704 0.0009740672 SOSS -1.2053874473
2459771.2233228227 0.9993387334 0.0008128654 SOSS -1.2036110883
2459771.2234822568 1.0000836610 0.0009445843 SOSS -1.2018347344
2459771.2236416908 0.9998470568 0.0010608050 SOSS -1.2000583805
2459771.2238011253 1.0011896259 0.0008405851 SOSS -1.1982820214
2459771.2239605593 1.0010483444 0.0009439884 SOSS -1.1965056675
2459771.2241199939 0.9982540531 0.0010538456 SOSS -1.1947293084
2459771.2242794279 1.0001425557 0.0010405056 SOSS -1.1929529545
2459771.2244388619 0.9993048742 0.0010617118 SOSS -1.1911766007
2459771.2245982965 1.0009293947 0.0009703025 SOSS -1.1894002416
2459771.2247577305 1.0005999386 0.0008487749 SOSS -1.1876238877
2459771.2249171645 0.9983654593 0.0009212866 SOSS -1.1858475338
2459771.2250765990 0.9975509685 0.0009280916 SOSS -1.1840711747
2459771.2252360331 0.9973366772 0.0009041766 SOSS -1.1822948208
2459771.2253954671 0.9993874788 0.0009817204 SOSS -1.1805184670
2459771.2255549016 0.9986106138 0.0009189651 SOSS -1.1787421079
2459771.2257143357 1.0015017015 0.0009203634 SOSS -1.1769657540
2459771.2258737697 0.9993818306 0.0010061677 SOSS -1.1751894001
2459771.2260332042 1.0004946575 0.0010476554 SOSS -1.1734130410
2459771.2261926383 0.9993480361 0.0009978221 SOSS -1.1716366871
2459771.2263520723 1.0002628868 0.0010200518 SOSS -1.1698603333
2459771.2265115068 1.0008888492 0.0008786035 SOSS -1.1680839742
2459771.2266709409 1.0006294981 0.0009998530 SOSS -1.1663076203
2459771.2268303749 0.9997806522 0.0008976191 SOSS -1.1645312664
2459771.2269898094 1.0010760570 0.0008486645 SOSS -1.1627549073
2459771.2271492435 0.9992826977 0.0009036777 SOSS -1.1609785534
2459771.2273086775 1.0012328127 0.0010473866 SOSS -1.1592021996
2459771.2274681120 0.9990476012 0.0009109806 SOSS -1.1574258405
2459771.2276275461 1.0010065804 0.0008249785 SOSS -1.1556494866
2459771.2277869801 1.0027117134 0.0009429632 SOSS -1.1538731327
2459771.2279464146 0.9976384135 0.0011139374 SOSS -1.1520967736
2459771.2281058487 0.9999270673 0.0008272187 SOSS -1.1503204197
2459771.2282652827 1.0007688207 0.0008204512 SOSS -1.1485440659
2459771.2284247172 1.0002065325 0.0011020372 SOSS -1.1467677068
2459771.2285841512 0.9999020837 0.0008360695 SOSS -1.1449913529
2459771.2287435858 1.0019721491 0.0008006891 SOSS -1.1432149938
2459771.2289030198 0.9997879427 0.0009762749 SOSS -1.1414386399
2459771.2290624538 0.9983195393 0.0009996940 SOSS -1.1396622860
2459771.2292218884 1.0022775006 0.0009300844 SOSS -1.1378859270
2459771.2293813224 0.9982498410 0.0009754481 SOSS -1.1361095731
2459771.2295407564 0.9997665564 0.0008645067 SOSS -1.1343332192
2459771.2297001909 0.9997974346 0.0010130107 SOSS -1.1325568601
2459771.2298596250 1.0007660015 0.0008746015 SOSS -1.1307805062
2459771.2300190590 0.9993941030 0.0010747296 SOSS -1.1290041523
2459771.2301784935 0.9989692591 0.0009743653 SOSS -1.1272277933
2459771.2303379276 1.0016179149 0.0008597480 SOSS -1.1254514394
2459771.2304973616 0.9992245930 0.0007303727 SOSS -1.1236750855
2459771.2306567961 1.0015525558 0.0009979684 SOSS -1.1218987264
2459771.2308162302 0.9991447637 0.0008983094 SOSS -1.1201223725
2459771.2309756642 1.0001922000 0.0009077328 SOSS -1.1183460186
2459771.2311350987 0.9992573590 0.0008855655 SOSS -1.1165696596
2459771.2312945328 1.0008319274 0.0008983138 SOSS -1.1147933057
2459771.2314539668 1.0004712437 0.0009491508 SOSS -1.1130169518
2459771.2316134013 0.9995889080 0.0010509317 SOSS -1.1112405927
2459771.2317728354 0.9994322632 0.0009903123 SOSS -1.1094642388
2459771.2319322694 0.9985572832 0.0009892580 SOSS -1.1076878849
2459771.2320917039 1.0020344135 0.0009905671 SOSS -1.1059115259
2459771.2322511380 1.0000135043 0.0010652855 SOSS -1.1041351720
2459771.2324105720 0.9981411362 0.0009939466 SOSS -1.1023588181
2459771.2325700065 1.0001011075 0.0007337180 SOSS -1.1005824590
2459771.2327294406 1.0013883101 0.0009102510 SOSS -1.0988061051
2459771.2328888746 1.0000837995 0.0009719937 SOSS -1.0970297512
2459771.2330483091 0.9991806275 0.0010048352 SOSS -1.0952533922
2459771.2332077431 0.9977451520 0.0008035804 SOSS -1.0934770383
2459771.2333671777 1.0005065487 0.0008248108 SOSS -1.0917006792
2459771.2335266117 1.0002379365 0.0009386921 SOSS -1.0899243253
2459771.2336860457 1.0016803108 0.0009404822 SOSS -1.0881479714
2459771.2338454803 0.9990064829 0.0009823425 SOSS -1.0863716123
2459771.2340049143 0.9981951636 0.0010854793 SOSS -1.0845952585
2459771.2341643483 0.9986114389 0.0009692706 SOSS -1.0828189046
2459771.2343237828 1.0007409053 0.0009258316 SOSS -1.0810425455
2459771.2344832169 0.9998851791 0.0011198714 SOSS -1.0792661916
2459771.2346426509 1.0007323346 0.0009715120 SOSS -1.0774898377
2459771.2348020854 1.0003033607 0.0009313262 SOSS -1.0757134786
2459771.2349615195 1.0009906508 0.0011249249 SOSS -1.0739371248
2459771.2351209535 0.9989824624 0.0009555139 SOSS -1.0721607709
2459771.2352803880 0.9994474651 0.0008631734 SOSS -1.0703844118
2459771.2354398221 1.0012680776 0.0009367921 SOSS -1.0686080579
2459771.2355992561 1.0022228438 0.0008693103 SOSS -1.0668317040
2459771.2357586906 1.0009670646 0.0008414045 SOSS -1.0650553449
2459771.2359181247 0.9995926660 0.0008207060 SOSS -1.0632789911
2459771.2360775587 1.0004728720 0.0009328330 SOSS -1.0615026372
2459771.2362369932 0.9991509179 0.0009132147 SOSS -1.0597262781
2459771.2363964273 1.0009794042 0.0009376681 SOSS -1.0579499242
2459771.2365558613 0.9998472018 0.0009641423 SOSS -1.0561735703
2459771.2367152958 0.9977571915 0.0010016588 SOSS -1.0543972112
2459771.2368747299 0.9987938086 0.0008728094 SOSS -1.0526208574
2459771.2370341639 0.9989045450 0.0009054444 SOSS -1.0508445035
2459771.2371935984 0.9993395732 0.0010105730 SOSS -1.0490681444
2459771.2373530325 0.9977973121 0.0009851811 SOSS -1.0472917905
2459771.2375124665 1.0020972427 0.0009232148 SOSS -1.0455154366
2459771.2376719010 1.0003791383 0.0009217229 SOSS -1.0437390775
2459771.2378313350 1.0000081202 0.0008912526 SOSS -1.0419627237
2459771.2379907691 0.9977111396 0.0008443194 SOSS -1.0401863698
2459771.2381502036 1.0007317424 0.0009218381 SOSS -1.0384100107
2459771.2383096376 0.9956971309 0.0008337422 SOSS -1.0366336568
2459771.2384690717 0.9992125958 0.0009487959 SOSS -1.0348573029
2459771.2386285062 1.0000339794 0.0007964960 SOSS -1.0330809438
2459771.2387879402 1.0013799613 0.0008249330 SOSS -1.0313045900
2459771.2389473747 0.9993424172 0.0010197449 SOSS -1.0295282309
2459771.2391068088 1.0004151482 0.0010049115 SOSS -1.0277518770
2459771.2392662428 1.0012917969 0.0009022434 SOSS -1.0259755231
2459771.2394256773 1.0025171268 0.0009942125 SOSS -1.0241991640
2459771.2395851114 0.9974361816 0.0009421378 SOSS -1.0224228101
